"location","variable","Unit","Date","Value"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","25.7965160952437"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","28.0278834399759"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","28.5736792266714"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","30.2992163192405"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","32.8179682536023"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","34.8887800427974"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","38.6811964940662"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","40.8965144932379"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","43.1614106427813"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","47.7500279155883"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","52.5993934991213"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","57.0549554364595"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","62.623173690291"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","66.167647975862"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","70.7369534130109"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","75.3569953920583"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","80.3770234678796"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","87.2845990600904"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","85.7474924506169"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","93.5812785466079"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","101.778217636847"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","107.72753592207"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","112.51532876242"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","121.140063709862"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","120.537006495437"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","123.516435449477"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","125.310394210641"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","134.478112267719"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","132.740785010507"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","137.523276610811"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","150.982212736137"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","164.77091428918"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","173.603762838185"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","180.811651886328"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","169.379440284522"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","169.64920038402"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","174.347629604406"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","180.862736632764"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","196.459481787517"
"Indonesia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","212.841855745668"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","2.48695600315069"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","2.90198173078038"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","2.93361429677702"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","2.99029182487311"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","3.13215338766847"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","3.48222070591455"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","3.83615301173704"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","4.33934658035536"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","4.66533450027002"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","4.73442445901219"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","4.91685177818507"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","5.46234443281009"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","6.06945130946342"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","8.32733278104732"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","10.1810937908243"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","10.9549633413174"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","11.2357259228488"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","12.11141973421"
"Malaysia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","13.9153367368355"
